Data,Rozboje,Bójki i pobicia,Kradzieże z włamaniem,Kradzieże,Wypadki drogowe,Zabici w wypadkach,Ranni w wypadkach,Nietrzeźwi kierujący,Kolizje drogowe
2018-04-05,2,0,20,39,7,0,9,16,156
2018-04-06,0,2,10,35,4,2,2,19,200
2018-04-07,0,4,17,15,7,2,5,23,138
2018-04-08,2,1,8,19,6,0,9,16,97
2018-04-09,1,2,17,34,12,0,12,17,235
2018-04-10,3,2,16,32,6,2,4,13,190
2018-04-11,1,4,18,28,2,0,2,21,161
2018-04-12,5,2,16,29,10,0,13,19,213
2018-04-13,1,1,11,34,3,0,3,14,219
2018-04-14,1,6,8,25,9,3,6,24,156
2018-04-15,1,3,12,16,3,0,4,32,98
2018-04-16,4,0,17,36,7,1,7,10,207
2018-04-17,2,1,13,38,2,0,2,8,168
2018-04-18,1,1,13,27,8,2,6,16,212
2018-04-19,2,1,11,28,6,0,6,14,190
2018-04-20,2,1,15,40,15,1,15,16,232
2018-04-21,1,1,12,31,9,0,14,18,157
2018-04-22,3,0,7,19,5,2,7,22,98
2018-04-23,3,1,18,42,5,0,6,26,206
2018-04-24,0,3,15,45,8,3,7,15,197
2018-04-25,1,0,26,37,4,0,4,15,200
2018-04-26,1,2,18,33,10,0,10,10,183
2018-04-27,2,0,24,34,6,0,8,18,206
2018-04-28,2,3,9,24,8,1,8,26,150
2018-04-29,0,3,11,18,7,1,6,39,99
2018-04-30,4,0,11,33,4,0,6,204,21
2018-05-01,3,2,7,16,3,0,3,27,82
2018-05-02,2,0,12,21,8,0,9,25,126
2018-05-03,0,1,5,18,4,0,5,23,71
2018-05-04,2,0,21,20,3,0,4,25,123
2018-05-05,0,1,12,21,3,0,3,20,97
2018-05-06,0,0,12,25,5,1,5,21,96
2018-05-07,5,1,20,29,11,0,11,13,189
2018-05-09,1,3,17,33,7,1,8,13,212
2018-05-09,2,1,11,39,3,0,10,13,165
2018-05-10,0,1,18,25,8,0,11,18,220
2018-05-11,2,1,11,43,13,3,16,20,209
2018-05-13,2,1,11,18,8,0,9,20,154
2018-05-13,5,0,13,30,5,0,7,19,78
2018-05-14,3,3,10,40,14,0,15,20,192
2018-05-15,3,1,12,38,9,0,11,13,237
2018-05-16,0,0,10,35,4,1,3,10,190
2018-05-17,1,0,12,28,6,0,8,13,250
2018-05-18,3,2,13,33,4,1,3,17,198
2018-05-19,3,0,12,24,3,1,7,21,139
2018-05-20,2,3,10,12,6,1,5,27,99
2018-05-21,0,1,20,28,7,0,7,20,204
2018-05-22,0,0,14,36,6,1,5,17,174
2018-05-23,0,2,14,36,6,0,9,15,188
2018-05-24,2,1,25,48,6,0,7,22,183
2018-05-25,1,3,21,36,8,0,9,14,230
2018-05-26,1,1,18,23,11,0,15,19,167
2018-05-27,1,2,14,23,7,2,9,27,98
2018-05-29,0,1,17,35,8,1,8,9,208
2018-05-30,2,0,11,27,3,0,4,14,222
2018-05-31,0,1,9,19,5,2,5,22,74
2018-06-01,4,2,10,23,5,0,9,28,178
2018-06-02,1,1,11,22,6,1,8,33,123
2018-06-03,0,2,11,18,1,0,1,24,87
2018-06-04,1,3,11,41,11,1,10,19,171
2018-06-05,3,4,13,35,7,1,9,13,164
2018-06-06,3,4,12,35,10,0,10,7,180
2018-06-07,1,1,15,30,10,1,9,17,179
2018-06-08,3,0,11,31,6,0,8,19,213
2018-06-09,1,5,4,20,8,0,9,80,152
2018-06-10,0,4,11,18,3,0,5,43,99
2018-06-11,3,2,19,58,7,1,7,21,160
2018-06-12,2,3,13,34,10,1,9,10,201
2018-06-13,1,1,10,38,9,1,11,18,138
2018-06-14,2,0,19,34,5,0,9,11,176
2018-06-15,0,1,13,18,5,1,6,18,171
2018-06-16,1,0,18,27,5,0,5,23,108
2018-06-17,3,2,19,21,4,1,3,28,85
2018-06-18,1,2,23,46,6,1,7,14,181
2018-06-19,2,1,12,33,9,0,9,16,169
2018-06-20,3,0,14,38,6,0,6,27,165
2018-06-22,2,1,14,28,14,1,30,19,196
2018-06-22,0,2,19,47,4,1,3,19,158
2018-06-23,1,2,8,25,7,0,8,16,137
2018-06-24,1,2,12,13,4,0,7,29,115
2018-06-25,2,2,13,41,6,0,7,22,172
2018-06-26,5,0,10,20,6,2,5,10,208
2018-06-27,0,2,16,30,4,0,8,17,168
2018-06-28,0,0,12,32,8,0,13,9,205
2018-06-29,2,0,16,39,7,0,7,23,184
2018-06-30,6,1,11,23,8,1,13,26,112
2018-07-01,0,3,14,23,5,2,9,29,68
2018-07-02,0,2,21,36,5,1,4,17,135
2018-07-03,1,1,13,32,10,0,17,14,182
2018-07-04,0,0,22,57,8,0,8,16,167
2018-07-05,2,5,13,30,5,1,4,11,207
2018-07-06,4,2,11,32,5,0,9,17,189
2018-07-07,0,3,15,14,7,1,10,26,128
2018-07-08,1,8,10,23,4,1,3,25,93
2018-07-09,2,1,12,44,13,2,12,18,199
2018-07-10,1,0,10,36,10,2,10,9,174
2018-07-11,0,0,11,31,6,0,8,13,200
2018-07-12,0,2,18,41,8,1,7,19,164
2018-07-13,1,0,12,34,13,0,15,23,185
2018-07-14,1,4,11,27,9,1,14,20,130
2018-07-15,0,2,6,16,9,0,10,26,78
2018-07-16,1,2,23,33,3,1,7,31,155
2018-07-17,1,0,15,35,8,0,10,14,250
2018-07-18,2,1,15,34,8,0,14,12,251
2018-07-19,1,1,19,30,8,0,10,14,169
2018-07-20,3,1,12,37,4,0,4,24,200
2018-07-21,3,3,5,29,7,0,12,23,132
2018-07-22,3,6,21,19,7,0,8,19,76
2018-07-23,3,2,14,31,12,0,14,21,161
2018-07-24,3,0,17,26,8,1,10,13,163
2018-07-25,4,0,16,38,8,0,8,15,176
2018-07-26,1,1,10,36,6,1,7,19,158
2018-07-27,2,2,13,32,4,0,5,22,216
2018-07-28,5,0,12,18,4,1,4,36,130
2018-07-29,2,2,7,33,5,0,10,37,86
2018-07-30,3,2,15,56,4,0,5,25,156
2018-08-01,2,1,16,35,6,0,6,13,183
2018-08-02,2,0,14,38,7,1,8,22,145
2018-08-03,0,1,10,48,8,0,8,18,177
2018-08-04,3,4,6,22,9,1,9,29,123
2018-08-05,2,9,7,15,3,0,3,33,83
2018-08-06,6,3,30,31,6,0,7,17,173
2018-08-07,1,1,22,37,3,0,3,18,175
2018-08-08,2,1,8,43,7,1,8,19,161
2018-08-09,1,2,15,40,6,1,9,21,180
2018-08-10,1,2,18,46,2,0,3,22,199
2018-08-11,1,4,12,17,8,0,11,28,166
2018-08-12,3,3,9,16,1,0,4,40,91
2018-08-13,1,1,13,38,7,0,10,26,198
2018-08-14,3,2,14,37,9,1,8,16,174
2018-08-15,1,2,7,15,7,0,7,22,61
2018-08-16,2,1,12,28,5,0,5,52,181
2018-08-17,2,2,18,46,3,0,4,19,152
2018-08-18,2,2,13,20,6,0,8,18,121
2018-08-19,1,2,3,13,5,1,7,29,86
2018-08-20,3,1,16,39,6,0,7,29,181
2018-08-21,2,3,11,47,5,0,6,13,123
2018-08-22,1,0,7,38,9,1,10,14,173
2018-08-23,1,2,13,25,7,0,8,11,211
2018-08-24,1,3,16,25,9,0,11,23,185
2018-08-25,1,2,7,19,13,1,16,32,168
2018-08-26,2,3,14,17,5,0,6,24,142
2018-08-27,1,4,13,47,6,0,7,16,151
2018-08-28,1,1,16,43,4,1,3,15,175
2018-08-29,0,2,13,35,6,1,6,22,150
2018-08-30,4,1,17,34,2,0,2,10,167
2018-08-31,2,1,11,38,5,1,4,10,187
2018-09-01,2,1,12,29,6,0,8,22,164
2018-09-02,3,3,10,14,10,0,17,28,111
2018-09-03,6,0,12,45,11,0,12,10,215
2018-09-04,3,2,11,39,11,0,11,17,212
2018-09-05,2,1,13,39,5,0,5,14,183
2018-09-06,0,0,12,36,8,0,9,12,191
2018-09-07,1,0,12,31,3,0,3,14,211
2018-09-07,1,0,27,34,9,0,11,14,211
2018-09-08,1,1,6,16,7,0,7,31,158
2018-09-09,1,2,12,16,6,2,4,36,102
2018-09-10,4,0,20,35,6,0,9,20,175
2018-09-11,0,0,11,32,7,0,7,13,191
2018-09-12,1,0,12,31,9,0,13,12,201
2018-09-13,3,1,13,37,8,2,7,15,184
2018-09-14,2,2,8,37,6,0,9,7,326
2018-09-15,5,0,10,27,4,0,6,15,185
2018-09-16,6,2,17,12,7,2,5,23,93
2018-09-17,3,4,8,34,13,1,26,19,183
2018-09-18,3,0,11,30,3,0,5,11,191
2018-09-19,1,1,9,40,6,0,7,5,173
2018-09-20,2,0,9,53,7,1,7,15,222
2018-09-21,1,0,7,30,5,0,5,32,232
2018-09-22,4,1,11,37,7,0,7,16,148
2018-09-23,0,3,11,18,1,0,1,16,71
2018-09-24,3,0,27,31,6,0,7,7,252
2018-09-25,3,2,14,47,6,0,8,47,198
2018-09-26,2,2,9,33,6,1,6,9,186
2018-09-27,0,1,16,42,6,1,6,13,174
2018-09-28,1,0,15,35,15,2,16,18,253
2018-09-29,2,2,14,23,5,0,7,24,165
2018-09-30,5,1,11,20,5,0,8,21,118
2018-10-01,4,3,21,41,10,1,12,18,169
2018-10-02,3,1,14,21,4,1,4,12,235
2018-10-03,5,0,28,32,6,0,7,11,215
2018-10-04,0,0,7,37,5,0,6,11,186
2018-10-05,2,1,15,40,9,3,6,13,235
2018-10-06,3,3,10,18,11,0,12,23,148
2018-10-08,3,0,23,34,2,0,2,25,174
2018-10-08,1,3,14,17,5,0,6,25,104
2018-10-09,5,1,10,40,7,1,8,27,218
2018-10-10,0,1,13,29,3,1,2,11,217
2018-10-11,0,0,11,37,5,0,5,9,231
2018-10-12,0,2,12,25,11,1,12,21,239
2018-10-13,5,2,9,27,6,0,6,30,162
2018-10-14,1,5,13,17,9,1,13,30,124
2018-10-15,4,2,20,35,8,0,11,16,215
2018-10-16,4,2,10,36,8,1,8,13,203
2018-10-17,2,0,12,44,9,0,9,13,194
2018-10-18,1,1,11,45,2,0,2,12,194
2018-10-19,1,1,13,41,4,0,4,19,192
2018-10-20,4,3,11,21,10,1,17,29,185
2018-10-21,3,3,12,19,6,1,8,34,92
2018-10-22,1,1,21,30,7,1,6,18,193
2018-10-23,4,3,18,27,10,1,9,13,240
2018-10-24,1,3,13,31,7,1,7,8,267
2018-10-25,2,0,12,31,14,0,15,14,294
2018-10-26,4,1,18,37,7,0,8,17,215
2018-10-27,3,2,14,20,5,1,6,24,170
2018-10-28,2,1,16,22,3,0,3,18,159
2018-10-29,5,2,9,38,3,0,3,15,229
2018-10-30,3,1,20,43,9,0,9,11,212
2018-10-31,0,1,19,37,12,1,12,17,297
2018-11-01,2,0,12,15,2,0,3,11,135
2018-11-02,1,2,15,25,10,2,13,20,178
2018-11-03,1,2,19,25,7,2,15,19,145
2018-11-04,2,1,8,14,4,2,4,20,97
2018-11-05,2,0,15,31,4,0,5,11,178
2018-11-06,1,3,11,36,9,0,9,6,170
2018-11-07,1,1,15,26,5,1,4,3,169
2018-11-08,3,1,19,28,8,1,7,5,144
2018-11-09,2,0,16,26,6,0,6,9,188
2018-11-10,1,0,19,23,7,3,9,14,154
2018-11-11,2,3,20,19,2,0,3,15,73
2018-11-12,2,1,16,20,3,0,3,22,99
2018-11-13,1,1,29,53,9,0,10,15,221
2018-11-14,3,1,13,38,8,1,7,16,203
2018-11-15,1,0,17,34,3,1,2,19,177
2018-11-16,1,0,17,42,4,1,3,10,169
2018-11-17,2,1,14,23,3,0,3,21,157
2018-11-18,1,1,11,13,2,0,2,31,73
2018-11-19,2,1,10,40,6,0,6,10,197
2018-11-20,1,0,16,38,7,0,8,7,217
2018-11-21,1,0,17,33,9,0,11,6,179
2018-11-22,0,0,8,33,3,0,3,9,199
2018-11-23,2,0,19,34,5,1,5,16,244
2018-11-24,3,0,14,22,9,0,14,17,160
2018-11-25,3,3,16,22,3,0,3,19,92
2018-11-26,2,2,29,55,2,0,3,12,156
2018-11-27,2,1,10,30,4,1,3,14,166
2018-11-28,2,2,8,33,4,0,4,9,192
2018-11-29,0,1,17,27,5,1,4,6,198
2018-11-30,3,0,17,30,2,0,3,10,213
2018-12-01,1,1,15,35,9,1,10,14,123
2018-12-02,2,3,7,15,5,0,6,21,118
2018-12-03,2,3,11,31,16,1,15,10,251
2018-12-04,4,0,13,30,12,0,14,8,233
2018-12-05,0,3,22,23,9,1,10,9,258
2018-12-06,1,0,14,32,7,0,10,5,224
2018-12-07,1,1,25,32,9,0,12,14,235
2018-12-08,0,0,15,29,8,0,9,11,159
2018-12-09,0,2,15,16,6,2,4,13,135
2018-12-10,3,0,10,41,7,1,7,14,257
2018-12-11,2,2,9,27,7,1,7,6,267
2018-12-12,1,2,15,41,8,0,8,9,235
2018-12-13,2,1,17,40,6,2,8,11,217
2018-12-14,0,1,11,41,9,2,7,18,237
2018-12-15,2,2,18,23,2,1,1,12,133
2018-12-16,2,4,16,15,6,0,7,14,131
2018-12-17,3,0,14,60,9,0,10,10,251
2018-12-18,2,1,17,24,6,0,6,5,271
2018-12-19,3,1,12,35,9,1,9,15,254
2018-12-20,2,1,18,39,8,0,8,4,257
2018-12-21,2,1,13,31,8,1,9,12,289
2018-12-22,1,2,14,30,10,1,10,26,227
2018-12-23,3,2,15,19,6,2,4,13,163
2018-12-24,1,0,15,21,3,0,3,11,147
2018-12-25,0,1,7,4,1,0,1,17,80
2018-12-26,2,0,11,6,5,0,6,6,106
2018-12-27,2,2,14,25,8,2,9,11,211
2018-12-28,2,0,11,27,9,0,11,5,171
2018-12-29,2,1,18,28,8,1,8,9,182
2018-12-30,2,4,11,9,11,2,12,10,114
2018-12-31,2,1,17,24,3,0,5,12,116
